user_id,gender,age,age_group,family_status,membership_status,membership_duration_days,sign_up_date,total_flight_cost,total_hotel_cost,total_checked_bags,total_rooms_booked,avg_nights_stayed,avg_travel_duration,avg_flight_discount,avg_hotel_discount,num_discounts_used,num_total_bookings,avg_seats_booked,avg_days_before_trip,perk_score_free_meal,eligible_free_meal,perk_score_checked_bag,eligible_free_checked_bag,perk_score_no_cancellation_fees,eligible_no_cancellation_fees,perk_score_exclusive_discounts,eligible_exclusive_discounts,perk_score_hotel_flight_combo,eligible_free_night_combo,perk_score_welcome_drink,eligible_free_welcome_drink,is_no_booker,cluster_scores_elig_k6,assigned_perk,perk_group_marketing_name
606060,F,53,45-54,married without children,long-term,789,2023-02-19,674.94,1920.0,2.0,2.0,1.5,1.5,0.0125,0.025,2,2,0.25,8.102430555555555,0.27126730278188416,False,0.23906612852027376,False,0.48673878445461016,False,,,0.1582665835834048,False,,,False,2,,The Savvy Planners
606094,F,55,55-64,married without children,long-term,789,2023-02-19,1011.88,1087.0,0.0,4.0,1.125,1.625,0.1,0.00625,3,4,0.5,8.618576388888888,0.15903776374143258,False,,,0.5537089412578474,False,0.4202977694623911,False,0.16091813806702054,False,,,False,1,,The Frequent Flyers
606161,F,47,45-54,married with children,long-term,789,2023-02-19,297.15,8849.0,1.0,4.0,2.125,0.75,0.0625,0.0,3,3,0.125,8.429166666666667,0.4428907404918694,True,0.1388790117337818,False,0.5171383798010948,False,,,0.31763520015097124,True,,,False,2,no_cancellation_fees,The Savvy Planners
606283,F,48,45-54,single parent,long-term,789,2023-02-19,388.15,72.0,0.0,1.0,0.125,0.125,0.037500000000000006,0.05625,5,1,0.125,5.665277777777778,,,,,0.45188800043842403,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
606290,F,39,35-44,married without children,long-term,789,2023-02-19,1809.51,3673.0,3.0,5.0,1.3,0.9,0.01,0.025,2,4,0.3,7.356712962962963,0.2601767235586615,False,0.3402991873042745,True,0.551888000438424,False,0.5645390100933178,True,0.160136877002334,False,,,False,1,checked_bag,The Frequent Flyers
606333,F,44,35-44,single,long-term,789,2023-02-19,363.05,2424.0,2.0,3.0,2.25,2.125,0.01875,0.037500000000000006,2,4,0.375,5.676736111111111,0.2767134793710523,False,0.23810056506299412,False,0.5503705497555712,False,0.45196629260037474,False,0.154125934855241,False,,,False,1,,The Frequent Flyers
606362,F,52,45-54,married without children,long-term,789,2023-02-19,201.33,3450.0,0.0,1.0,0.625,0.75,0.0125,0.025,3,1,0.125,12.447222222222223,0.26553554629754067,False,,,0.4561368623504119,False,,,0.19134265813170756,False,,,False,2,,The Savvy Planners
606456,M,26,25-34,single,long-term,789,2023-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.00625,2,0,0.0,,,,,,,,,,,,0.4396848495593865,True,True,3,welcome_drink,The Curious Visitors
606568,M,47,45-54,single,long-term,789,2023-02-19,393.97,1768.0,0.0,3.0,0.875,0.375,0.0,0.018750000000000003,2,2,0.125,11.3625,0.1605496573041258,False,,,0.4855248239083279,False,,,0.11000607019002699,False,,,False,2,,The Savvy Planners
606635,F,46,45-54,single,long-term,789,2023-02-19,866.05,3238.0,0.0,2.0,1.375,0.25,0.03125,0.0,2,2,0.25,7.100347222222222,0.22863190431393632,False,,,0.48613180418146906,False,,,0.17081908088672593,False,,,False,2,,The Savvy Planners
606648,F,30,25-34,single,long-term,789,2023-02-19,1104.63,2574.0,0.0,7.0,1.25,1.0,0.0,0.01875,1,4,0.5,5.232986111111111,0.18670877570219055,False,,,0.5503705497555712,False,0.5090425554649882,False,0.16743001060027618,False,,,False,1,,The Frequent Flyers
606762,F,51,45-54,single parent,long-term,788,2023-02-20,609.5699999999999,1838.0,3.0,4.0,1.0,0.625,0.03125,0.03125,3,3,0.25,7.0784722222222225,0.1471979572638086,False,0.25766444419074774,False,0.5180036007053295,False,,,0.1777780456285951,False,,,False,2,no_cancellation_fees,The Savvy Planners
606862,F,40,35-44,single,long-term,788,2023-02-20,910.5799999999999,1002.0,2.0,2.0,1.125,1.125,0.025,0.00625,2,2,0.25,6.307986111111111,0.1691976884827308,False,0.2396129067887381,False,0.48537841102399404,False,,,0.15049164436367468,False,,,False,2,,The Savvy Planners
606930,F,41,35-44,single,long-term,788,2023-02-20,3209.66,2547.0,6.0,6.0,1.2222222222222223,2.4444444444444446,0.03888888888888889,0.011111111111111112,4,6,0.8888888888888888,7.0609375,0.25331272678403444,False,0.5471648836738748,True,0.5679024373264725,True,0.44921787921646145,False,0.2231347853224341,False,,,False,4,,The Premium Travelers
607017,F,44,35-44,single,long-term,788,2023-02-20,550.74,3888.0,1.0,3.0,3.0,1.25,0.05625,0.04375,6,4,0.375,6.934722222222222,0.3893159521569681,True,0.13797837297498983,False,0.5506793720760932,False,0.2920169787301637,False,0.153395736251447,False,,,False,1,,The Frequent Flyers
607028,F,49,45-54,single,long-term,788,2023-02-20,1688.41,4068.0,3.0,5.0,2.125,1.875,0.0125,0.0,1,4,0.625,6.6390625,0.36832414997984136,True,0.33981722544912046,True,0.5523485678272313,False,0.5174299947436943,False,0.22531983652435444,False,,,False,1,checked_bag,The Frequent Flyers
607152,F,34,25-34,single,long-term,788,2023-02-20,1935.25,2927.0,2.0,7.0,2.625,1.25,0.03125,0.0,3,6,0.75,6.722284722222223,0.27079021636876766,False,0.23828782107328553,False,0.5684082542207568,True,0.4271913600122427,False,0.2842523072451123,True,,,False,4,,The Premium Travelers
607197,F,19,18-24,single parent,long-term,788,2023-02-20,3478.04,0.0,0.0,0.0,0.0,4.0,0.05,0.00625,3,2,0.25,,,,,,0.3320400195217179,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
607270,F,43,35-44,married without children,long-term,788,2023-02-20,533.64,1635.0,1.0,1.0,0.625,0.75,0.0,0.0,0,1,0.125,7.575,0.19723827442548048,False,0.13997651294502886,False,0.4529555481003724,False,,,0.1311334412260087,False,,,False,2,,The Savvy Planners
607280,F,37,35-44,married with children,long-term,788,2023-02-20,264.94,1464.0,1.0,1.0,0.75,0.75,0.04375,0.00625,3,1,0.125,5.163888888888889,0.1887649509474533,False,0.13872953178108077,False,0.45174158755409016,False,,,0.11140995812184185,False,,,False,2,,The Savvy Planners
607350,F,38,35-44,single parent,long-term,788,2023-02-20,1489.8899999999999,1072.0,3.0,2.0,0.875,1.5,0.0125,0.025,3,3,0.375,4.564930555555556,0.17371321058997446,False,0.2584057877189758,False,0.516991966916761,False,,,0.10198849985159605,False,,,False,2,no_cancellation_fees,The Savvy Planners
607524,F,65,65 and older,married without children,long-term,788,2023-02-20,0.0,5060.0,0.0,1.0,2.5,0.0,0.05,0.01875,3,1,0.0,,0.2904582717376697,False,,,0.44870668618838455,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
607626,F,19,18-24,single,long-term,788,2023-02-20,0.0,666.0,0.0,1.0,1.125,0.0,0.037500000000000006,0.0,2,1,0.0,,0.17820857411638222,False,,,0.44870668618838455,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
607706,F,39,35-44,single,long-term,788,2023-02-20,321.79,672.0,1.0,2.0,0.5,0.125,0.05,0.0,2,2,0.125,,0.14437575594678134,False,0.13899336088108244,False,0.4820400195217179,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
607799,F,37,35-44,single parent,long-term,788,2023-02-20,118.05,354.0,1.0,1.0,0.25,0.25,0.01875,0.0,1,1,0.125,7.440277777777778,,,0.13804784565092693,False,0.4529555481003724,False,,,0.09669851227133369,False,,,False,5,,The Spontaneous Stayers
607931,F,30,25-34,single,long-term,788,2023-02-20,1472.48,1474.0,1.0,2.0,0.75,1.125,0.05625,0.0,2,3,0.375,10.20625,0.18162881333154146,False,0.14012743154365778,False,0.5192175612516117,False,,,0.17416486382105256,False,,,False,2,no_cancellation_fees,The Savvy Planners
607949,F,19,18-24,single,long-term,788,2023-02-20,572.0,2664.0,0.0,2.0,1.5,0.75,0.05,0.0,2,2,0.125,,0.2065985754602876,False,,,0.4820400195217179,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
607998,F,41,35-44,single,long-term,788,2023-02-20,1536.31,821.0,0.0,2.0,0.625,1.25,0.0,0.00625,1,3,0.375,6.652777777777778,,,,,0.5178012739476158,False,,,0.1626978766971506,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
608039,F,25,25-34,single,long-term,788,2023-02-20,449.5,953.0,1.0,2.0,0.875,0.625,0.0,0.0,0,2,0.125,7.788194444444445,0.15622228195135063,False,0.13958603659543975,False,0.4841644504777118,False,,,0.09007181698954392,False,,,False,2,,The Savvy Planners
608086,F,28,25-34,single,long-term,788,2023-02-20,584.8599999999999,4064.0,2.0,4.0,1.0,1.0,0.0375,0.0,2,4,1.0,6.341319444444444,0.18274425480446177,False,0.23780327584318572,False,0.4755276270078079,False,0.45471513994417867,False,0.15944754068786415,False,,,False,1,,The Frequent Flyers
608287,F,43,35-44,single parent,long-term,788,2023-02-20,994.62,2562.0,2.0,5.0,1.625,1.0,0.0125,0.0,1,4,0.375,7.0993055555555555,0.169379115710254,False,0.23907849623446029,False,0.5515898424858049,False,0.5063645218857936,False,0.16299329999746484,False,,,False,1,,The Frequent Flyers
608296,F,42,35-44,married without children,long-term,788,2023-02-20,640.99,7196.0,1.0,5.0,3.0,1.375,0.0125,0.037500000000000006,3,4,0.25,6.621527777777779,0.4740895040989115,True,0.13764145138026473,False,0.550527627007808,False,0.4179200445459802,False,0.14807134044743497,False,,,False,1,,The Frequent Flyers
608343,F,45,45-54,married without children,long-term,788,2023-02-20,389.51,748.0,3.0,3.0,1.0,1.125,0.01875,0.025,3,3,0.375,4.605250771604938,0.14832683779061953,False,0.3381025451348088,False,0.41780127394761574,False,,,0.20603495558554608,False,,,False,2,,The Savvy Planners
608478,M,59,55-64,married without children,long-term,788,2023-02-20,322.25,4638.0,1.0,3.0,4.25,0.0,0.0,0.03125,3,3,0.125,,0.34193656766563635,False,0.1389954956460077,False,0.5153733528550513,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
608520,F,52,45-54,married without children,long-term,788,2023-02-20,1402.62,2222.0,2.0,6.0,2.0,0.875,0.03125,0.01875,3,4,0.375,7.50798611111111,0.35051740357478833,False,0.24075463476028444,False,0.5508311171443785,False,0.40449826989619375,False,0.15456155495570234,False,,,False,1,,The Frequent Flyers
608521,F,60,55-64,single parent,long-term,788,2023-02-20,1416.98,1166.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.01666666666666667,0.016666666666666666,3,2,0.2222222222222222,8.085416666666667,0.16601263271065717,False,0.24078795565629169,False,0.48689586170684684,False,,,0.17212749664943708,False,,,False,2,,The Savvy Planners
608629,F,36,35-44,single,long-term,788,2023-02-20,1439.34,2641.0,2.0,5.0,2.125,2.125,0.05625,0.018750000000000003,3,5,0.625,8.842222222222222,0.1733369170810375,False,0.23828510620919582,False,0.5870172577614751,True,0.42186340946863865,False,0.34458235133172666,True,,,False,4,,The Premium Travelers
608725,F,47,45-54,married with children,long-term,788,2023-02-20,594.22,690.0,1.0,2.0,0.875,0.5,0.0,0.0,0,2,0.125,5.779166666666667,0.15114903910764682,False,0.14025765220409836,False,0.4835574702045707,False,,,0.08548704103710333,False,,,False,2,,The Savvy Planners
608727,F,56,55-64,single parent,long-term,788,2023-02-20,657.37,5007.0,0.0,4.0,3.875,0.875,0.05,0.0,3,4,0.25,7.775,0.4022219235765802,True,,,0.5508311171443785,False,0.4072355635713914,False,0.10459379885894302,False,,,False,1,,The Frequent Flyers
608764,F,42,35-44,married with children,long-term,788,2023-02-20,839.21,1008.0,1.0,2.0,0.625,0.75,0.018750000000000003,0.00625,2,2,0.25,4.725,,,0.13990615851836175,False,0.4844679406142824,False,,,0.16922451769832608,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
608786,M,71,65 and older,married without children,long-term,788,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625,1,0,0.0,,,,,,,,,,,,0.44948780681405953,True,True,3,welcome_drink,The Curious Visitors
608820,F,41,35-44,married with children,long-term,788,2023-02-20,14474.349999999999,5874.0,7.0,6.0,2.75,3.0,0.025,0.025,4,3,0.875,87.48159722222222,0.2991768579492004,False,0.36483623336507637,True,0.5505782086972364,False,,,0.27341595582448236,True,,,False,2,no_cancellation_fees,The Savvy Planners
608823,F,19,18-24,single,long-term,788,2023-02-20,623.83,864.0,0.0,1.0,1.0,1.0,0.0125,0.0125,2,1,0.125,140.04722222222222,0.17746270662545358,False,,,0.5336839244281417,False,,,0.09290281626128508,False,,,False,2,no_cancellation_fees,The Savvy Planners
608860,F,45,45-54,single,long-term,788,2023-02-20,667.01,4205.0,1.0,2.0,1.75,1.875,0.0,0.0125,1,2,0.25,6.162847222222222,0.24818572772476818,False,0.13975319797067387,False,0.48537841102399404,False,,,0.16846332403144101,False,,,False,2,,The Savvy Planners
608866,F,65,65 and older,married without children,long-term,788,2023-02-20,72.23,1252.0,1.0,1.0,0.5,0.625,0.03125,0.05,4,1,0.125,7.0,0.1874613627200645,False,0.13783520450119824,False,0.4529555481003724,False,,,0.12061597589283465,False,,,False,2,,The Savvy Planners
608970,F,34,25-34,single,long-term,787,2023-02-21,396.7,0.0,0.0,0.0,0.0,0.5,0.0,0.0125,1,1,0.125,,,,,,0.44856027330405074,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
609051,F,49,45-54,married with children,long-term,787,2023-02-21,1877.4299999999998,1892.0,0.0,2.0,0.25,0.375,0.018750000000000003,0.0125,3,2,0.375,5.634722222222222,,,,,0.48341105732023687,False,,,0.16944490132431653,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
609102,F,43,35-44,single parent,long-term,787,2023-02-21,198.24,824.0,2.0,1.0,0.5,0.625,0.0,0.0,0,1,0.125,9.56875,0.16732965999193655,False,0.17591999086691873,False,0.45402309576232086,False,,,0.1033532117598525,False,,,False,2,,The Savvy Planners
609167,F,39,35-44,single,long-term,787,2023-02-21,1169.9,2327.0,3.0,5.0,1.75,1.625,0.03125,0.0,2,4,0.625,7.635243055555556,0.2677966671146351,False,0.33874094813263755,False,0.5529608802843239,False,0.45851528745301307,False,0.2795820253793737,True,,,False,1,,The Frequent Flyers
609221,F,31,25-34,single,long-term,787,2023-02-21,686.5,0.0,1.0,0.0,0.0,0.5,0.03125,0.01875,2,1,0.125,,,,0.14068590461127786,False,0.44856027330405074,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
609228,F,57,55-64,married without children,long-term,787,2023-02-21,1786.78,2084.0,0.0,3.0,2.0,2.25,0.01875,0.018750000000000003,3,3,0.375,7.338657407407408,0.20772745598709852,False,,,0.5192734751249916,False,,,0.2254695921377728,False,,,False,2,no_cancellation_fees,The Savvy Planners
609230,F,31,25-34,single,long-term,787,2023-02-21,721.8699999999999,388.0,0.0,2.0,0.25,0.625,0.03125,0.06875,4,2,0.375,7.611111111111111,,,,,0.48401803759337797,False,,,0.08522314675578106,False,,,False,5,,The Spontaneous Stayers
609236,F,42,35-44,single,long-term,787,2023-02-21,648.4200000000001,3028.0,2.0,4.0,2.375,0.625,0.09374999999999999,0.00625,3,4,0.375,8.202083333333333,0.2511557586345921,False,0.2387041466416435,False,0.5520504098746122,False,0.4117704340311945,False,,,,,False,1,,The Frequent Flyers
609240,F,54,45-54,single parent,long-term,787,2023-02-21,908.0999999999999,850.0,4.0,3.0,1.0,1.375,0.01875,0.025,2,3,0.375,7.164351851851852,0.1513371858621153,False,0.3514047681366843,True,0.5192734751249916,False,,,0.21114196523446047,False,,,False,2,no_cancellation_fees,The Savvy Planners
609243,M,38,35-44,single parent,long-term,787,2023-02-21,1156.94,3071.0,2.0,4.0,2.125,0.75,0.049999999999999996,0.0,2,3,0.375,7.675000000000001,0.2868700443488778,False,0.24018455970937494,False,0.5180595145787094,False,,,0.12195000483500427,False,,,False,2,no_cancellation_fees,The Savvy Planners
609262,F,39,35-44,single,long-term,787,2023-02-21,2860.9399999999996,6620.0,1.0,6.0,3.125,3.25,0.04375,0.0,2,4,0.75,5.630381944444444,0.4046857501231913,True,0.13957503791528136,False,0.5517469197380417,False,0.4953424509504878,False,0.3047840313522367,True,,,False,1,,The Frequent Flyers
609393,M,39,35-44,single,long-term,787,2023-02-21,752.02,2818.0,2.0,5.0,2.0,2.0,0.0,0.044444444444444446,4,5,0.6666666666666666,8.57081886574074,0.19588092998252923,False,0.23795948494619462,False,0.5257782803854872,False,0.41786410571131083,False,0.2157961533608083,False,,,False,1,,The Frequent Flyers
609413,F,52,45-54,single parent,long-term,787,2023-02-21,340.5,1114.0,2.0,3.0,0.875,1.25,0.03125,0.03125,4,3,0.375,6.5993055555555555,,,0.23799946538061,False,0.5190711483672779,False,,,0.22004526900608615,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
609673,F,41,35-44,married without children,long-term,787,2023-02-21,872.3299999999999,1783.0,2.0,3.0,1.375,1.75,0.05625000000000001,0.0,4,3,0.375,6.845833333333334,0.17427093132643462,False,0.23888226028910284,False,0.5188688216095642,False,,,0.22698484616064396,False,,,False,2,no_cancellation_fees,The Savvy Planners
609683,F,18,18-24,single,long-term,787,2023-02-21,728.28,0.0,2.0,0.0,0.0,5.75,0.0,0.0125,2,2,0.5,,,,0.23918989847800542,False,0.3318936066373841,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
609720,F,38,35-44,single parent,long-term,787,2023-02-21,1541.9099999999999,435.0,1.0,3.0,0.625,1.5,0.0,0.018750000000000003,3,4,0.5,6.417067901234567,,,0.1402467463398063,False,0.47613993946490046,False,0.4350551278160217,False,0.08889846437663856,False,,,False,1,,The Frequent Flyers
609763,F,19,18-24,single parent,long-term,787,2023-02-21,0.0,186.0,0.0,1.0,0.25,0.0,0.03125,0.025,2,1,0.0,,,,,,0.44856027330405074,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
609800,F,49,45-54,married with children,long-term,787,2023-02-21,658.97,366.0,2.0,2.0,0.5555555555555556,0.6666666666666666,0.011111111111111112,0.0,2,2,0.2222222222222222,8.815277777777778,,,0.2390290717856473,False,0.48674944882251303,False,,,0.1442296081825747,False,,,False,5,,The Spontaneous Stayers
609817,F,53,45-54,single,long-term,787,2023-02-21,1200.21,841.0,2.0,3.0,0.75,1.25,0.03125,0.0,2,4,0.5,7.347453703703704,,,0.23974215288258235,False,0.5515951746697564,False,0.466919093414631,False,0.15847623195159477,False,,,False,1,,The Frequent Flyers
609838,F,67,65 and older,married without children,long-term,787,2023-02-21,5620.0,0.0,2.0,0.0,0.0,3.75,0.01875,0.0375,3,2,0.5,,,,0.2505406292173209,False,0.3318936066373841,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
609868,F,56,55-64,married with children,long-term,787,2023-02-21,1721.53,845.0,1.0,4.0,1.0,1.125,0.0125,0.00625,3,4,0.5,6.967708333333333,,,0.13868136034646306,False,0.5523539000111828,False,0.4346312661016388,False,0.2159965118089609,False,,,False,1,,The Frequent Flyers
610144,F,47,45-54,single,long-term,787,2023-02-21,3157.5299999999997,3941.0,4.0,6.0,2.375,2.875,0.0,0.00625,1,6,0.75,8.747222222222222,0.37622855350983286,True,0.4400072465987625,True,0.6201839455347032,True,0.5426435129497902,False,0.29451506462424,True,,,False,4,,The Premium Travelers
610226,F,58,55-64,single parent,long-term,787,2023-02-21,248.2,2232.0,1.0,1.0,0.75,0.75,0.01875,0.00625,2,1,0.125,4.549305555555556,0.21284773551941943,False,0.13865184490097474,False,0.45098819439661525,False,,,0.13437647962866267,False,,,False,2,,The Savvy Planners
610280,F,59,55-64,married with children,long-term,787,2023-02-21,0.0,2418.0,0.0,2.0,2.0,0.0,0.061111111111111116,0.044444444444444446,4,2,0.0,,0.2863929579357613,False,,,0.48189360663738406,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
610294,F,53,45-54,married without children,long-term,787,2023-02-21,1420.8600000000001,824.0,1.0,2.0,0.3333333333333333,0.6666666666666666,0.027777777777777776,0.044444444444444446,4,2,0.2222222222222222,5.197222222222222,,,0.14045725272460974,False,0.4846250178665191,False,,,0.13854230824265726,False,,,False,5,,The Spontaneous Stayers
610306,F,54,45-54,married without children,long-term,787,2023-02-21,1814.45,2138.0,3.0,4.0,1.5,2.25,0.0,0.01875,1,4,0.625,8.432407407407409,0.17558123908076873,False,0.2588300722478703,False,0.5522021549428975,False,0.5241285825234955,False,0.21725485159687058,False,,,False,1,,The Frequent Flyers
610338,F,19,18-24,single parent,long-term,787,2023-02-21,2078.5299999999997,2798.0,3.0,3.0,4.75,5.125,0.0125,0.03125,3,3,0.625,151.88832947530864,0.40571607758813777,True,0.34071534271021087,True,0.506880961215027,False,,,0.21418994748890496,False,,,False,2,,The Savvy Planners
610395,F,56,55-64,married without children,long-term,787,2023-02-21,780.74,2374.0,2.0,3.0,1.0,0.875,0.025,0.0,1,3,0.25,7.141319444444445,0.1487031312995565,False,0.23931162648667811,False,0.5178571878209957,False,,,0.17034190943448008,False,,,False,2,no_cancellation_fees,The Savvy Planners
610474,F,53,45-54,married without children,long-term,787,2023-02-21,470.19000000000005,3290.0,1.0,3.0,2.25,2.625,0.0125,0.0125,1,3,0.375,5.396527777777777,0.27586681897594406,False,0.13912562349058197,False,0.5180595145787094,False,,,0.24059612767378893,False,,,False,2,no_cancellation_fees,The Savvy Planners
610482,F,37,35-44,single,long-term,787,2023-02-21,1136.93,4814.0,2.0,7.0,2.0,1.125,0.05,0.00625,3,5,0.375,5.434722222222223,0.37717376696680555,True,0.23984845025348012,False,0.5835931514021793,True,0.4211672811566441,False,0.14882516265938234,False,,,False,4,,The Premium Travelers
610492,F,21,18-24,single parent,long-term,787,2023-02-21,2096.02,774.0,2.0,1.0,0.25,5.0,0.0,0.018750000000000003,3,3,0.5,,,,0.2423635978028628,False,0.4152269399707174,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
610530,F,26,25-34,single,long-term,787,2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.00625,3,0,0.0,,,,,,,,,,,,0.4622552120772864,True,True,3,welcome_drink,The Curious Visitors
610670,F,37,35-44,single parent,long-term,787,2023-02-21,1089.04,600.0,2.0,3.0,1.0,1.125,0.0,0.0,0,3,0.375,6.023842592592593,,,0.23978705255791244,False,0.5184641680941368,False,,,0.20685481323252528,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
610763,F,26,25-34,single parent,long-term,787,2023-02-21,249.61,1577.0,1.0,3.0,2.125,0.5,0.0,0.0125,2,3,0.125,6.778472222222222,0.26486359360301037,False,0.13865838841954997,False,0.41644090051699967,False,,,0.14859577211479635,False,,,False,2,,The Savvy Planners
610793,F,36,35-44,single parent,long-term,787,2023-02-21,791.86,1290.0,1.0,2.0,0.875,0.875,0.00625,0.0,1,2,0.25,6.367708333333333,0.16582448595618868,False,0.13930851715515655,False,0.4855354882762308,False,,,0.16490912799254032,False,,,False,2,,The Savvy Planners
610806,F,49,45-54,married without children,long-term,787,2023-02-21,1584.38,3127.0,2.0,4.0,2.5,2.875,0.01875,0.025,2,4,0.625,7.08425925925926,0.2839504098911437,False,0.23988796660856393,False,0.5515951746697564,False,0.4778207815333123,False,0.21817178886951594,False,,,False,1,,The Frequent Flyers
610905,F,80,65 and older,married without children,long-term,787,2023-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018750000000000003,2,0,0.0,,,,,,,,,,,,0.4894097162205636,True,True,3,welcome_drink,The Curious Visitors
610909,F,43,35-44,married without children,long-term,787,2023-02-21,1173.74,1436.0,1.0,3.0,0.5,0.25,0.06875,0.0,3,2,0.375,7.9944444444444445,,,0.1396519358605237,False,0.4864459586859425,False,,,0.1708433068358179,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
611031,F,22,18-24,single parent,long-term,786,2023-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,1,0,0.0,,,,,,,,,,,,0.5064687547369313,True,True,3,welcome_drink,The Curious Visitors
611065,F,43,35-44,single,long-term,786,2023-02-22,3572.77,2711.0,3.0,6.0,1.125,1.25,0.0,0.0,0,4,0.75,6.413020833333333,0.1850154549119742,False,0.26201460782512004,False,0.5519039969902784,False,0.6025249035518184,True,0.24289773059141012,False,,,False,1,,The Frequent Flyers
611087,F,40,35-44,single parent,long-term,786,2023-02-22,663.66,2000.0,1.0,2.0,0.8888888888888888,0.4444444444444444,0.011111111111111112,0.027777777777777776,4,2,0.1111111111111111,8.845833333333333,0.18895981722886712,False,0.1405799088919456,False,0.48417511484561476,False,,,0.10939782477797402,False,,,False,2,,The Savvy Planners
611126,F,52,45-54,married with children,long-term,786,2023-02-22,1803.32,1860.0,1.0,3.0,1.0,1.125,0.00625,0.0,1,2,0.375,5.630902777777777,0.25312458002956595,False,0.13916831878908706,False,0.48478209511875586,False,,,0.16429207372103696,False,,,False,2,,The Savvy Planners
611177,F,45,45-54,married with children,long-term,786,2023-02-22,2250.65,1070.0,1.0,3.0,0.5555555555555556,0.6666666666666666,0.027777777777777776,0.0,2,2,0.3333333333333333,6.688888888888888,,,0.14434957889441452,False,0.48538907539189696,False,,,0.1744255108492183,False,,,False,5,hotel_flight_combo,The Spontaneous Stayers
611251,F,49,45-54,single,long-term,786,2023-02-22,1490.0300000000002,1172.0,1.0,5.0,1.0,1.25,0.00625,0.0125,2,3,0.625,8.171527777777778,0.13779061954038435,False,0.1402965884600177,False,0.5195317157560853,False,,,0.2122533800094678,False,,,False,2,no_cancellation_fees,The Savvy Planners
611350,M,28,25-34,single parent,long-term,786,2023-02-22,644.82,146.0,1.0,1.0,0.125,0.125,0.00625,0.0,1,1,0.125,10.92986111111111,,,0.14049247634587644,False,0.45448366315112815,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
611371,F,36,35-44,single,long-term,786,2023-02-22,1873.0600000000002,4743.0,3.0,4.0,1.875,2.0,0.0,0.04375,3,5,0.5,7.809259259259259,0.31078148098373876,False,0.3395979943728834,True,0.5844179069548713,True,0.41795810136274564,False,0.23183146195464993,False,,,False,4,,The Premium Travelers
611583,M,39,35-44,single parent,long-term,786,2023-02-22,740.05,666.0,3.0,2.0,0.5,1.0,0.01875,0.01875,2,3,0.375,6.230902777777778,,,0.33864480636444577,False,0.5173061214212344,False,,,0.15955434072229938,False,,,False,5,,The Spontaneous Stayers
611839,F,38,35-44,single,long-term,786,2023-02-22,1142.85,6297.0,1.0,6.0,2.75,2.125,0.01875,0.00625,2,5,0.5,8.716666666666667,0.3765981274918246,True,0.13942217018345981,False,0.5857532635557817,True,0.4644573875983787,False,0.22555405458791433,False,,,False,4,,The Premium Travelers
611852,M,41,35-44,single,long-term,786,2023-02-22,109.39999999999999,387.0,2.0,2.0,0.25,0.5,0.00625,0.05,3,2,0.25,7.179166666666667,,,0.23775385139437274,False,0.4859960556650381,False,,,,,,,False,0,exclusive_discounts,The Young Explorers
611887,F,33,25-34,single,long-term,786,2023-02-22,898.78,738.0,2.0,1.0,0.75,1.25,0.018750000000000003,0.05,4,3,0.375,6.6722222222222225,0.16599919365676655,False,0.2395367977783594,False,0.5162944876326658,False,,,0.08521029539237696,False,,,False,2,no_cancellation_fees,The Savvy Planners
611954,F,44,35-44,single,long-term,786,2023-02-22,748.52,2048.0,3.0,4.0,1.125,1.375,0.03125,0.03125,3,4,0.5,8.855555555555554,0.2730681360032254,False,0.33854174981421353,False,0.5534214476731312,False,0.41527774761702163,False,0.17144077780525538,False,,,False,1,,The Frequent Flyers
612002,F,44,35-44,single parent,long-term,786,2023-02-22,2783.38,2571.0,3.0,3.0,2.888888888888889,2.2222222222222223,0.0,0.011111111111111112,2,5,0.6666666666666666,7.752430555555556,0.38053129059714197,True,0.3407036479110551,True,0.5234467385178454,False,0.5112352178133288,False,0.1534270236307463,False,,,False,1,checked_bag,The Frequent Flyers
